Time	Data
10477	39.40021
10478	39.43417
10479	39.47892
10480	39.53049
10481	39.58461
10482	39.6371
10483	39.68425
10484	39.72308
10485	39.75162
10486	39.76903
10487	39.7756
10488	39.77269
10489	39.76253
10490	39.74792
10491	39.73194
10492	39.71758
10493	39.7074
10494	39.70323
10495	39.70599
10496	39.71552
10497	39.73061
10498	39.74909
10499	39.76803
10500	39.78404
10501	39.79359
10502	39.79343
10503	39.78091
10504	39.75433
10505	39.71311
10506	39.65803
10507	39.59113
10508	39.51573
10509	39.43611
10510	39.35726
10511	39.28448
10512	39.22294
10513	39.17729
10514	39.15124
10515	39.14726
10516	39.16635
10517	39.20793
10518	39.26987
10519	39.34866
10520	39.4396
10521	39.53722
10522	39.63566
10523	39.72909
10524	39.81218
10525	39.88042
10526	39.93049
10527	39.96041
10528	39.96967
10529	39.95919
10530	39.93118
10531	39.88892
10532	39.83645
10533	39.77821
10534	39.71869
10535	39.66207
10536	39.61193
10537	39.57103
10538	39.54114
10539	39.52303
10540	39.51645
10541	39.52031
10542	39.53281
10543	39.55173
10544	39.57461
10545	39.59901
10546	39.62276
10547	39.64406
10548	39.66162
10549	39.67468
10550	39.68301
10551	39.6868
10552	39.68659
10553	39.68307
10554	39.67698
10555	39.66899
10556	39.65956
10557	39.64894
10558	39.63714
10559	39.62399
10560	39.60919
10561	39.59249
10562	39.57378
10563	39.5532
10564	39.53129
10565	39.50899
10566	39.48771
10567	39.46922
10568	39.45559
10569	39.44899
10570	39.45149
10571	39.46487
10572	39.49037
10573	39.52851
10574	39.57892
10575	39.64029
10576	39.71037
10577	39.78603
10578	39.86345
10579	39.93838
10580	40.00642
10581	40.06339
10582	40.10562
10583	40.13031
10584	40.13574
10585	40.12148
10586	40.08846
10587	40.03891
10588	39.97621
10589	39.90468
10590	39.82921
10591	39.75487
10592	39.68653
10593	39.62842
10594	39.58383
10595	39.55478
10596	39.54191
10597	39.5444
10598	39.56006
10599	39.58556
10600	39.6167
10601	39.64881
10602	39.6772
10603	39.6976
10604	39.70651
10605	39.70162
10606	39.68199
10607	39.64816
10608	39.60216
10609	39.54731
10610	39.48797
10611	39.42913
10612	39.376
10613	39.33349
10614	39.3058
10615	39.29598
10616	39.30565
10617	39.33479
10618	39.38172
10619	39.4432
10620	39.51465
10621	39.59055
10622	39.66486
10623	39.73154
10624	39.78508
10625	39.82095
10626	39.83601
10627	39.82881
10628	39.79971
10629	39.7509
10630	39.68623
10631	39.61089
10632	39.53104
10633	39.45324
10634	39.38399
10635	39.32912
10636	39.29335
10637	39.2799
10638	39.29021
10639	39.32382
10640	39.37838
10641	39.44992
10642	39.53306
10643	39.62156
10644	39.70874
10645	39.78806
10646	39.85363
10647	39.90066
10648	39.92586
10649	39.92767
10650	39.90633
10651	39.86388
10652	39.80392
10653	39.73134
10654	39.65187
10655	39.57163
10656	39.49663
10657	39.43228
10658	39.38303
10659	39.35196
10660	39.34068
10661	39.34917
10662	39.37585
10663	39.41778
10664	39.47094
10665	39.53055
10666	39.59154
10667	39.64889
10668	39.69807
10669	39.73538
10670	39.75818
10671	39.76504
10672	39.75585
10673	39.73168
10674	39.69472
10675	39.64799
10676	39.59506
10677	39.53979
10678	39.48597
10679	39.43706
10680	39.39594
10681	39.36475
10682	39.34477
10683	39.33644
10684	39.33939
10685	39.35255
10686	39.37432
10687	39.40277
10688	39.43583
10689	39.47147
10690	39.50787
10691	39.54352
10692	39.5773
10693	39.60852
10694	39.63682
10695	39.66218
10696	39.68478
10697	39.7049
10698	39.72283
10699	39.73874
10700	39.75267
10701	39.76447
10702	39.77379
10703	39.78016
10704	39.78305
10705	39.78195
10706	39.7765
10707	39.76656
10708	39.75232
10709	39.73431
10710	39.71346
10711	39.69103
10712	39.66858
10713	39.64783
10714	39.63054
10715	39.61835
10716	39.61266
10717	39.61445
10718	39.62418
10719	39.64174
10720	39.66639
10721	39.69683
10722	39.73123
10723	39.76742
10724	39.803
10725	39.83558
10726	39.86291
10727	39.88314
10728	39.89492
10729	39.89756
10730	39.89108
10731	39.87621
10732	39.85437
10733	39.82753
10734	39.79808
10735	39.76864
10736	39.74181
10737	39.72005
10738	39.70536
10739	39.69925
10740	39.70251
10741	39.7152
10742	39.73667
10743	39.76555
10744	39.79989
10745	39.83735
10746	39.87532
10747	39.91117
10748	39.94241
10749	39.96692
10750	39.98304
10751	39.98974
10752	39.98662
10753	39.97396
10754	39.95264
10755	39.92407
10756	39.89005
10757	39.85262
10758	39.81388
10759	39.77585
10760	39.74033
10761	39.70876
10762	39.68216
10763	39.66109
10764	39.64567
10765	39.63559
10766	39.63022
10767	39.62869
10768	39.63004
10769	39.63328
10770	39.63758
10771	39.6423
10772	39.64708
10773	39.65186
10774	39.65692
10775	39.66278
10776	39.67021
10777	39.68008
10778	39.69333
10779	39.71078
10780	39.7331
10781	39.76069
10782	39.79361
10783	39.83156
10784	39.87383
10785	39.91937
10786	39.96678
10787	40.01444
10788	40.06057
10789	40.10336
10790	40.14105
10791	40.17208
10792	40.19515
10793	40.20932
10794	40.21405
10795	40.20928
10796	40.19534
10797	40.17302
10798	40.14345
10799	40.10807
10800	40.0685
10801	40.02649
10802	39.98379
10803	39.94203
10804	39.90267
10805	39.8669
10806	39.8356
10807	39.80929
10808	39.78814
10809	39.77197
10810	39.76031
10811	39.75245
10812	39.7475
10813	39.74451
10814	39.74255
10815	39.74078
10816	39.73856
10817	39.73551
10818	39.73151
10819	39.72681
10820	39.72192
10821	39.71767
10822	39.71509
10823	39.71532
10824	39.71958
10825	39.72895
10826	39.74435
10827	39.7664
10828	39.79528
10829	39.83076
10830	39.87208
10831	39.91799
10832	39.96678
10833	40.01639
10834	40.0645
10835	40.10868
10836	40.14658
10837	40.1761
10838	40.19557
10839	40.20387
10840	40.20063
10841	40.18622
10842	40.16185
10843	40.12952
10844	40.09189
10845	40.05221
10846	40.01405
10847	39.98112
10848	39.95701
10849	39.94492
10850	39.94741
10851	39.96624
10852	40.00217
10853	40.0549
10854	40.12305
10855	40.20422
10856	40.29513
10857	40.39181
10858	40.48991
10859	40.58494
10860	40.67262
10861	40.74916
10862	40.81156
10863	40.8578
10864	40.887
10865	40.89951
10866	40.89685
10867	40.88163
10868	40.85736
10869	40.8282
10870	40.79864
10871	40.77316
10872	40.75597
10873	40.75062
10874	40.75982
10875	40.78519
10876	40.8272
10877	40.88513
10878	40.95714
10879	41.04043
10880	41.13147
10881	41.22624
10882	41.32059
10883	41.41049
10884	41.49238
10885	41.56338
10886	41.62148
10887	41.66569
10888	41.69606
10889	41.71363
10890	41.72034
10891	41.71882
10892	41.71218
10893	41.70376
10894	41.69687
10895	41.69454
10896	41.69933
10897	41.71313
10898	41.73712
10899	41.77168
10900	41.81646
10901	41.87045
10902	41.93211
10903	41.99957
10904	42.07077
10905	42.14371
10906	42.21656
10907	42.28787
10908	42.3566
10909	42.42225
10910	42.48483
10911	42.54482
10912	42.60314
10913	42.66102
10914	42.71988
10915	42.78122
10916	42.84649
10917	42.917
10918	42.99383
10919	43.07779
10920	43.1694
10921	43.26885
10922	43.37611
10923	43.49088
10924	43.6127
10925	43.74099
10926	43.87509
10927	44.01427
10928	44.15781
10929	44.30498
10930	44.45503
10931	44.6072
10932	44.76073
10933	44.91484
10934	45.06877
10935	45.22176
10936	45.37315
10937	45.52243
10938	45.66931
10939	45.81377
10940	45.95622
10941	46.09747
10942	46.23886
10943	46.38221
10944	46.5298
10945	46.68432
10946	46.84871
10947	47.02603
10948	47.21923
10949	47.43097
10950	47.66339
10951	47.9179
10952	48.19505
10953	48.49442
10954	48.81453
10955	49.15298
10956	49.50646
10957	49.87106
10958	50.24247
10959	50.61632
10960	50.98853
10961	51.35566
10962	51.71522
10963	52.06594
10964	52.40793
10965	52.74278
10966	53.07349
10967	53.40433
10968	53.74059
10969	54.08814
10970	54.45308
10971	54.84121
10972	55.25755
10973	55.70592
10974	56.1885
10975	56.70565
10976	57.25568
10977	57.83487
10978	58.43763
10979	59.05678
10980	59.68392
10981	60.30998
10982	60.92571
10983	61.52229
10984	62.09182
10985	62.62781
10986	63.12549
10987	63.58205
10988	63.99665
10989	64.37035
10990	64.70582
10991	65.00697
10992	65.27845
10993	65.52512
10994	65.75149
10995	65.9612
10996	66.15657
10997	66.33832
10998	66.50538
10999	66.65487
11000	66.78227
11001	66.88172
11002	66.94649
11003	66.9695
11004	66.94387
11005	66.86358
11006	66.72397
11007	66.52219
11008	66.25753
11009	65.93158
11010	65.54825
11011	65.11352
11012	64.63517
11013	64.12227
11014	63.58458
11015	63.032
11016	62.47387
11017	61.91844
11018	61.37234
11019	60.8403
11020	60.32485
11021	59.8264
11022	59.34333
11023	58.87228
11024	58.40864
11025	57.94704
11026	57.48196
11027	57.00827
11028	56.52184
11029	56.01992
11030	55.50152
11031	54.96757
11032	54.42093
11033	53.86627
11034	53.30978
11035	52.75872
11036	52.22097
11037	51.70446
11038	51.2166
11039	50.76379
11040	50.351
11041	49.98139
11042	49.65617
11043	49.37456
11044	49.13382
11045	48.92956
11046	48.756
11047	48.60647
11048	48.47381
11049	48.35089
11050	48.23101
11051	48.10833
11052	47.97818
11053	47.83718
11054	47.68343
11055	47.51638
11056	47.33678
11057	47.1464
11058	46.94779
11059	46.74394
11060	46.53796
11061	46.33282
11062	46.13103
11063	45.93453
11064	45.74449
11065	45.56135
11066	45.38481
11067	45.21398
11068	45.04754
11069	44.88391
11070	44.72151
11071	44.55893
11072	44.39515
11073	44.22963
11074	44.06245
11075	43.8943
11076	43.72644
11077	43.56067
11078	43.39913
11079	43.24416
11080	43.09812
11081	42.96319
11082	42.84123
11083	42.73357
11084	42.64098
11085	42.56354
11086	42.50065
11087	42.45106
11088	42.41292
11089	42.3839
11090	42.36132
11091	42.34227
11092	42.32379
11093	42.30297
11094	42.27714
11095	42.24393
11096	42.20137
11097	42.14798
11098	42.0828
11099	42.00538
11100	41.91583
11101	41.81475
11102	41.70324
11103	41.58283
11104	41.45543
11105	41.32329
11106	41.18887
11107	41.05484
11108	40.92393
11109	40.79886
11110	40.68222
11111	40.57643
11112	40.48353
11113	40.40518
11114	40.3425
11115	40.29607
11116	40.26579
11117	40.25093
11118	40.25012
11119	40.26142
11120	40.28235
11121	40.31007
11122	40.34152
11123	40.37354
11124	40.40313
11125	40.42756
11126	40.44455
11127	40.45244
11128	40.45025
11129	40.43775
11130	40.41545
11131	40.38456
11132	40.34686
11133	40.30457
11134	40.26019
11135	40.21622
11136	40.17503
11137	40.13864
11138	40.10853
11139	40.08553
11140	40.06976
11141	40.06061
11142	40.05677
11143	40.05635
11144	40.05706
11145	40.05636
11146	40.0517
11147	40.04077
11148	40.02164
11149	39.99299
11150	39.95425
11151	39.90561
11152	39.84808
11153	39.78343
11154	39.71405
11155	39.64277
11156	39.57269
11157	39.50692
11158	39.44834
11159	39.39942
11160	39.36197
11161	39.33709
11162	39.32501
11163	39.32516
11164	39.33615
11165	39.35594
11166	39.382
11167	39.41149
11168	39.44152
11169	39.46935
11170	39.49258
11171	39.50936
11172	39.51851
11173	39.51954
11174	39.5127
11175	39.4989
11176	39.4796
11177	39.45664
11178	39.43209
11179	39.40798
11180	39.38618
11181	39.36814
11182	39.35485
11183	39.34664
11184	39.34323
11185	39.34372
11186	39.34667
11187	39.35023
11188	39.3523
11189	39.35074
11190	39.34353
11191	39.32899
11192	39.30591
11193	39.2737
11194	39.23241
11195	39.18281
11196	39.12631
11197	39.06484
11198	39.00078
11199	38.93673
11200	38.87537
11201	38.81922
11202	38.77048
11203	38.73088
11204	38.70156
11205	38.68301
11206	38.67502
11207	38.67676
11208	38.68681
11209	38.70333
11210	38.72415
11211	38.74702
11212	38.76968
11213	38.79011
11214	38.8066
11215	38.81789
11216	38.82324
11217	38.8224
11218	38.81566
11219	38.80373
11220	38.78771
11221	38.76892
11222	38.74878
11223	38.72872
11224	38.71004
11225	38.6938
11226	38.68074
11227	38.67129
11228	38.66548
11229	38.66304
11230	38.6634
11231	38.66577
11232	38.66927
11233	38.67296
11234	38.67598
11235	38.6776
11236	38.67732
11237	38.67486
11238	38.67022
11239	38.66366
11240	38.65563
11241	38.64678
11242	38.63784
11243	38.62957
11244	38.62266
11245	38.61772
11246	38.61515
11247	38.61515
11248	38.61769
11249	38.62252
11250	38.62918
11251	38.63707
11252	38.64549
11253	38.65369
11254	38.66098
11255	38.66677
11256	38.6706
11257	38.67224
11258	38.67164
11259	38.66898
11260	38.66462
11261	38.65909
11262	38.653
11263	38.64701
11264	38.64172
11265	38.63765
11266	38.63515
11267	38.63435
11268	38.63513
11269	38.63716
11270	38.63984
11271	38.64239
11272	38.64389
11273	38.64335
11274	38.6398
11275	38.63238
11276	38.62041
11277	38.60351
11278	38.5816
11279	38.55499
11280	38.52439
11281	38.49085
11282	38.45579
11283	38.42087
11284	38.38794
11285	38.3589
11286	38.33559
11287	38.31968
11288	38.31252
11289	38.31506
11290	38.32772
11291	38.3504
11292	38.38238
11293	38.42238
11294	38.46857
11295	38.51869
11296	38.57011
11297	38.62001
11298	38.66553
11299	38.70389
11300	38.73263
11301	38.74966
11302	38.75349
11303	38.74325
11304	38.7188
11305	38.6807
11306	38.63025
11307	38.56936
11308	38.5005
11309	38.42652
11310	38.35049
11311	38.27554
11312	38.20467
11313	38.14056
11314	38.08544
11315	38.04094
11316	38.00803
11317	37.98694
11318	37.9772
11319	37.97767
11320	37.98663
11321	38.00195
11322	38.02119
11323	38.04183
11324	38.06142
11325	38.07778
11326	38.08915
11327	38.09432
11328	38.09272
11329	38.08446
11330	38.07033
11331	38.05175
11332	38.03066
11333	38.00941
11334	37.99056
11335	37.97673
11336	37.97039
11337	37.97368
11338	37.98827
11339	38.01521
11340	38.05482
11341	38.10671
11342	38.1697
11343	38.24194
11344	38.32098
11345	38.40388
11346	38.48742
11347	38.56824
11348	38.64306
11349	38.70883
11350	38.76291
11351	38.8032
11352	38.82823
11353	38.83725
11354	38.83021
11355	38.80774
11356	38.77111
11357	38.72211
11358	38.66295
11359	38.59609
11360	38.52413
11361	38.44967
11362	38.37515
11363	38.30281
11364	38.23454
11365	38.1719
11366	38.11602
11367	38.06769
11368	38.02733
11369	37.99504
11370	37.97071
11371	37.95402
11372	37.94456
11373	37.94184
11374	37.94537
11375	37.95468
11376	37.96933
11377	37.9889
11378	38.013
11379	38.04122
11380	38.0731
11381	38.1081
11382	38.14559
11383	38.18481
11384	38.22486
11385	38.26471
11386	38.30324
11387	38.33927
11388	38.37161
11389	38.39911
11390	38.42077
11391	38.43574
11392	38.44343
11393	38.44354
11394	38.43609
11395	38.42141
11396	38.40018
11397	38.37335
11398	38.34212
11399	38.30785
11400	38.27199
11401	38.23602
11402	38.20133
11403	38.16913
11404	38.14046
11405	38.11604
11406	38.09633
11407	38.08145
11408	38.07125
11409	38.06533
11410	38.06305
11411	38.06367
11412	38.06635
11413	38.07026
11414	38.07464
11415	38.07884
11416	38.0824
11417	38.08503
11418	38.08664
11419	38.08732
11420	38.08731
11421	38.08694
11422	38.08664
11423	38.08679
11424	38.08774
11425	38.08973
11426	38.09286
11427	38.09709
11428	38.10219
11429	38.10782
11430	38.11349
11431	38.11866
11432	38.12279
11433	38.12534
11434	38.12591
11435	38.12423
11436	38.12023
11437	38.11406
11438	38.10608
11439	38.09688
11440	38.08719
11441	38.07792
11442	38.07002
11443	38.06444
11444	38.06205
11445	38.06362
11446	38.06966
11447	38.08048
11448	38.09611
11449	38.11627
11450	38.14045
11451	38.16789
11452	38.19765
11453	38.22869
11454	38.25992
11455	38.29028
11456	38.31884
11457	38.34483
11458	38.36773
11459	38.38724
11460	38.40337
11461	38.41638
11462	38.42679
11463	38.4353
11464	38.44279
11465	38.45019
11466	38.45847
11467	38.46859
11468	38.48136
11469	38.49752
11470	38.51761
11471	38.542
11472	38.57088
11473	38.60429
11474	38.64212
11475	38.68414
11476	38.73005
11477	38.7795
11478	38.8321
11479	38.88746
11480	38.94515
11481	39.00476
11482	39.06584
11483	39.12788
11484	39.19031
11485	39.25245
11486	39.31353
11487	39.37262
11488	39.4287
11489	39.48064
11490	39.52724
11491	39.56729
11492	39.59964
11493	39.62324
11494	39.63725
11495	39.64109
11496	39.63451
11497	39.61765
11498	39.59103
11499	39.5556
11500	39.51269
11501	39.46394
11502	39.41126
11503	39.35671
11504	39.30238
11505	39.25029
11506	39.20227
11507	39.15981
11508	39.12406
11509	39.09565
11510	39.07477
11511	39.06108
11512	39.05379
11513	39.05172
11514	39.05337
11515	39.05708
11516	39.06107
11517	39.06366
11518	39.0633
11519	39.05873
11520	39.04903
11521	39.03368
11522	39.01255
11523	38.9859
11524	38.95433
11525	38.91869
11526	38.88002
11527	38.8394
11528	38.79788
11529	38.75639
11530	38.71563
11531	38.67604
11532	38.63777
11533	38.60068
11534	38.56437
11535	38.52826
11536	38.49165
11537	38.45381
11538	38.41412
11539	38.37211
11540	38.32755
11541	38.28056
11542	38.23154
11543	38.18128
11544	38.13085
11545	38.08155
11546	38.03484
11547	37.99224
11548	37.95518
11549	37.92491
11550	37.90237
11551	37.88814
11552	37.88233
11553	37.88459
11554	37.89408
11555	37.90953
11556	37.92931
11557	37.95152
11558	37.97412
11559	37.99505
11560	38.01238
11561	38.02443
11562	38.0299
11563	38.0279
11564	38.01808
11565	38.0006
11566	37.97613
11567	37.94581
